source,target,dijkstra_distance,astar_distance,bford_distance,dijkstra_path,astar_path,bford_path
0,0,,,,,,None
0,1,,,,,,None
0,2,,,,,,None
0,3,,,,,,None
0,4,,,,,,None
0,5,,,,,,None
0,6,,,,,,None
0,7,,,,,,None
0,8,,,,,,None
0,9,,,,,,None
0,10,,,,,,None
0,11,,,,,,None
0,12,,,,,,None
0,13,,,,,,None
0,14,,,,,,None
0,15,,,,,,None
0,16,,,,,,None
0,17,,,,,,None
0,18,,,,,,None
0,19,,,,,,None
0,20,,,,,,None
0,21,,,,,,None
0,22,,,,,,None
0,23,,,,,,None
0,24,,,,,,None
0,25,,,,,,None
0,26,,,,,,None
0,27,,,,,,None
0,28,,,,,,None
0,29,,,,,,None
0,30,,,,,,None
0,31,,,,,,None
0,32,,,,,,None
0,33,,,,,,None
0,34,,,,,,None
0,35,,,,,,None
0,36,,,,,,None
0,37,,,,,,None
0,38,,,,,,None
0,39,,,,,,None
0,40,,,,,,None
0,41,,,,,,None
0,42,,,,,,None
0,43,,,,,,None
0,44,,,,,,None
0,45,,,,,,None
0,46,,,,,,None
0,47,,,,,,None
0,48,,,,,,None
0,49,,,,,,None
0,50,,,,,,None
0,51,,,,,,None
0,52,,,,,,None
0,53,,,,,,None
0,54,,,,,,None
0,55,,,,,,None
0,56,,,,,,None
0,57,,,,,,None
0,58,,,,,,None
0,59,,,,,,None
0,60,,,,,,None
0,61,,,,,,None
0,62,,,,,,None
0,63,,,,,,None
0,64,,,,,,None
0,65,,,,,,None
0,66,,,,,,None
0,67,,,,,,None
0,68,,,,,,None
0,69,,,,,,None
0,70,,,,,,None
0,71,,,,,,None
0,72,,,,,,None
0,73,,,,,,None
0,74,,,,,,None
0,75,,,,,,None
0,76,,,,,,None
0,77,,,,,,None
0,78,,,,,,None
0,79,,,,,,None
0,80,,,,,,None
0,81,,,,,,None
0,82,,,,,,None
0,83,,,,,,None
0,84,,,,,,None
0,85,,,,,,None
0,86,,,,,,None
0,87,,,,,,None
0,88,,,,,,None
0,89,,,,,,None
0,90,,,,,,None
0,91,,,,,,None
0,92,,,,,,None
0,93,,,,,,None
0,94,,,,,,None
0,95,,,,,,None
0,96,,,,,,None
0,97,,,,,,None
0,98,,,,,,None
0,99,,,,,,None
1,0,,,,,,None
1,1,,,,,,None
1,2,,,,,,None
1,3,,,,,,None
1,4,,,,,,None
1,5,,,,,,None
1,6,,,,,,None
1,7,,,,,,None
1,8,,,,,,None
1,9,,,,,,None
1,10,,,,,,None
1,11,,,,,,None
1,12,,,,,,None
1,13,,,,,,None
1,14,,,,,,None
1,15,,,,,,None
1,16,,,,,,None
1,17,,,,,,None
1,18,,,,,,None
1,19,,,,,,None
1,20,,,,,,None
1,21,,,,,,None
1,22,,,,,,None
1,23,,,,,,None
1,24,,,,,,None
1,25,,,,,,None
1,26,,,,,,None
1,27,,,,,,None
1,28,,,,,,None
1,29,,,,,,None
1,30,,,,,,None
1,31,,,,,,None
1,32,,,,,,None
1,33,,,,,,None
1,34,,,,,,None
1,35,,,,,,None
1,36,,,,,,None
1,37,,,,,,None
1,38,,,,,,None
1,39,,,,,,None
1,40,,,,,,None
1,41,,,,,,None
1,42,,,,,,None
1,43,,,,,,None
1,44,,,,,,None
1,45,,,,,,None
1,46,,,,,,None
1,47,,,,,,None
1,48,,,,,,None
1,49,,,,,,None
1,50,,,,,,None
1,51,,,,,,None
1,52,,,,,,None
1,53,,,,,,None
1,54,,,,,,None
1,55,,,,,,None
1,56,,,,,,None
1,57,,,,,,None
1,58,,,,,,None
1,59,,,,,,None
1,60,,,,,,None
1,61,,,,,,None
1,62,,,,,,None
1,63,,,,,,None
1,64,,,,,,None
1,65,,,,,,None
1,66,,,,,,None
1,67,,,,,,None
1,68,,,,,,None
1,69,,,,,,None
1,70,,,,,,None
1,71,,,,,,None
1,72,,,,,,None
1,73,,,,,,None
1,74,,,,,,None
1,75,,,,,,None
1,76,,,,,,None
1,77,,,,,,None
1,78,,,,,,None
1,79,,,,,,None
1,80,,,,,,None
1,81,,,,,,None
1,82,,,,,,None
1,83,,,,,,None
1,84,,,,,,None
1,85,,,,,,None
1,86,,,,,,None
1,87,,,,,,None
1,88,,,,,,None
1,89,,,,,,None
1,90,,,,,,None
1,91,,,,,,None
1,92,,,,,,None
1,93,,,,,,None
1,94,,,,,,None
1,95,,,,,,None
1,96,,,,,,None
1,97,,,,,,None
1,98,,,,,,None
1,99,,,,,,None
2,0,,,,,,None
2,1,,,,,,None
2,2,,,,,,None
2,3,,,,,,None
2,4,,,,,,None
2,5,,,,,,None
2,6,,,,,,None
2,7,,,,,,None
2,8,,,,,,None
2,9,,,,,,None
2,10,,,,,,None
2,11,,,,,,None
2,12,,,,,,None
2,13,,,,,,None
2,14,,,,,,None
2,15,,,,,,None
2,16,,,,,,None
2,17,,,,,,None
2,18,,,,,,None
2,19,,,,,,None
2,20,,,,,,None
2,21,,,,,,None
2,22,,,,,,None
2,23,,,,,,None
2,24,,,,,,None
2,25,,,,,,None
2,26,,,,,,None
2,27,,,,,,None
2,28,,,,,,None
2,29,,,,,,None
2,30,,,,,,None
2,31,,,,,,None
2,32,,,,,,None
2,33,,,,,,None
2,34,,,,,,None
2,35,,,,,,None
2,36,,,,,,None
2,37,,,,,,None
2,38,,,,,,None
2,39,,,,,,None
2,40,,,,,,None
